Bucket_Owner,Bucket,Time,Remote_IP,Requester,Request_ID,Operation,Key,HTTP_method,Request_URI,HTTP_status,Error_Code,Bytes_Sent,Object_Size,Total_Time_ms,Turn_Around_Time_ms,Referrer,User_Agent,Version_Id
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:14:30+00:00,52.55.197.86,-,B79D1700FB2C952A,REST.GET.OBJECT,airs/AIRS.2015.12.31.L3.RetStd_IR001.v6.0.31.0.G16118131039.nc.h5,GET,/airs/AIRS.2015.12.31.L3.RetStd_IR001.v6.0.31.0.G16118131039.nc.h5,200,-,308205072,308205072,5630,151,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:19:55+00:00,52.55.197.86,-,7F286937925BA583,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198001.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198001.nc4,200,-,112926896,112926896,1611,150,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:19:57+00:00,52.55.197.86,-,1E52700BC39A3205,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198002.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198002.nc4,200,-,112896178,112896178,1615,117,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:00+00:00,52.55.197.86,-,AF98858DFADBCE25,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198003.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198003.nc4,200,-,112769522,112769522,2615,143,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:03+00:00,52.55.197.86,-,25A554648ED8E86D,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198004.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198004.nc4,200,-,112925628,112925628,1656,177,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:05+00:00,52.55.197.86,-,A0A621800EFEB287,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198005.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198005.nc4,200,-,112801647,112801647,1742,213,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:07+00:00,52.55.197.86,-,0D65EDFB83587301,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198006.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198006.nc4,200,-,112848235,112848235,2203,748,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:10+00:00,52.55.197.86,-,31B7A5EF39079EA8,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198007.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198007.nc4,200,-,112892342,112892342,2096,316,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:13+00:00,52.55.197.86,-,FA08CDA91BC8E1DD,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198008.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198008.nc4,200,-,112886207,112886207,5136,283,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:19+00:00,52.55.197.86,-,92142AC40D3A7417,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198009.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198009.nc4,200,-,112973613,112973613,2230,189,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:22+00:00,52.55.197.86,-,33AFA256169915C6,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198010.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198010.nc4,200,-,112800994,112800994,2291,88,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:24+00:00,52.55.197.86,-,85BB04F6F215D656,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198011.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198011.nc4,200,-,112842782,112842782,8657,178,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:34+00:00,52.55.197.86,-,66A29942146970D6,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198012.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198012.nc4,200,-,112963456,112963456,2413,163,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:37+00:00,52.55.197.86,-,5C769DA3B9FF220F,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198101.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198101.nc4,200,-,112915350,112915350,1820,331,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:39+00:00,52.55.197.86,-,2F6C5608710EF839,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198102.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198102.nc4,200,-,112773927,112773927,6746,538,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:47+00:00,52.55.197.86,-,84A7BD25D596F27F,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198103.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198103.nc4,200,-,112813332,112813332,5769,308,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:53+00:00,52.55.197.86,-,CA32913DE5B92182,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198104.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198104.nc4,200,-,112918636,112918636,1629,133,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:55+00:00,52.55.197.86,-,1DCBCFA429283249,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198105.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198105.nc4,200,-,112845365,112845365,1646,112,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:20:58+00:00,52.55.197.86,-,45A3B1F517FEC7B5,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198106.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198106.nc4,200,-,113048651,113048651,2261,172,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:01+00:00,52.55.197.86,-,C95C64BB90225A52,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198107.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198107.nc4,200,-,112781744,112781744,1990,221,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:03+00:00,52.55.197.86,-,ADAB9CE13491BE21,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198108.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198108.nc4,200,-,112985934,112985934,1732,261,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:06+00:00,52.55.197.86,-,4F0B37D6DD883B69,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198109.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198109.nc4,200,-,112966523,112966523,1576,88,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:08+00:00,52.55.197.86,-,796B0E5F1A84504A,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198110.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198110.nc4,200,-,112824057,112824057,2357,137,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:11+00:00,52.55.197.86,-,E0CCA365EF606C60,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198111.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198111.nc4,200,-,112796959,112796959,2257,179,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:14+00:00,52.55.197.86,-,8E61146FCD7441D1,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198112.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198112.nc4,200,-,112759113,112759113,1661,162,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:16+00:00,52.55.197.86,-,CA4366EA52DFF6F5,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198201.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198201.nc4,200,-,112953138,112953138,1666,140,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:18+00:00,52.55.197.86,-,C1D84002C5526B44,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198202.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198202.nc4,200,-,112879895,112879895,1893,137,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:21+00:00,52.55.197.86,-,0171E60A16B36D6C,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198203.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198203.nc4,200,-,112788044,112788044,1591,130,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:23+00:00,52.55.197.86,-,6525A67D273183A5,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198204.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198204.nc4,200,-,112895733,112895733,2560,176,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:26+00:00,52.55.197.86,-,867D78921416FA1C,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198205.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198205.nc4,200,-,112808433,112808433,2311,135,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:29+00:00,52.55.197.86,-,5E95D81A0CD470B3,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198206.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198206.nc4,200,-,112967996,112967996,4125,251,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:34+00:00,52.55.197.86,-,C03386AA5B1D21B8,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198207.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198207.nc4,200,-,112842320,112842320,1541,98,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:36+00:00,52.55.197.86,-,5BA52E29ADAC3D36,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198208.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198208.nc4,200,-,112927527,112927527,2292,201,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:39+00:00,52.55.197.86,-,C3DE06A97F43A618,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198209.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198209.nc4,200,-,113079192,113079192,1801,191,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:41+00:00,52.55.197.86,-,8B3187258E5BF53E,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198210.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198210.nc4,200,-,112995864,112995864,1695,98,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:44+00:00,52.55.197.86,-,04467EAEFDBC504D,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198211.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198211.nc4,200,-,112853812,112853812,2304,397,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:47+00:00,52.55.197.86,-,11EAD8EB34F99C83,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198212.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198212.nc4,200,-,113095076,113095076,2620,350,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:50+00:00,52.55.197.86,-,05DD00C497B90CBE,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198301.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198301.nc4,200,-,112964822,112964822,2383,133,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:53+00:00,52.55.197.86,-,38A67FCCA7F773E6,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198302.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198302.nc4,200,-,112904847,112904847,1537,121,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:55+00:00,52.55.197.86,-,38383EC0056D7260,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198303.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198303.nc4,200,-,112791331,112791331,1657,199,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:21:57+00:00,52.55.197.86,-,4C899AF79005BA9A,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198304.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198304.nc4,200,-,112854336,112854336,3104,246,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:01+00:00,52.55.197.86,-,DFBDD5C047390317,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198305.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198305.nc4,200,-,112781748,112781748,2772,470,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:04+00:00,52.55.197.86,-,4A8EA77A73867CC4,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198306.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198306.nc4,200,-,112930116,112930116,3258,137,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:08+00:00,52.55.197.86,-,9E119140F4EDF082,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198307.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198307.nc4,200,-,112817837,112817837,1618,147,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:11+00:00,52.55.197.86,-,EEE6FE3B9A97A7B2,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198308.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198308.nc4,200,-,113059620,113059620,2831,144,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:14+00:00,52.55.197.86,-,09582C17CCC414EF,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198309.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198309.nc4,200,-,113000954,113000954,1977,198,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:17+00:00,52.55.197.86,-,86BF1E7F05596505,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198310.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198310.nc4,200,-,112829678,112829678,1774,261,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:19+00:00,52.55.197.86,-,5F6DC8E3ED37C0C0,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198311.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198311.nc4,200,-,112846164,112846164,2096,109,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:22+00:00,52.55.197.86,-,84B9118AA62A1157,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198312.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198312.nc4,200,-,113033507,113033507,1696,193,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:24+00:00,52.55.197.86,-,C279A619C7028B34,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198401.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198401.nc4,200,-,113069130,113069130,1621,145,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:26+00:00,52.55.197.86,-,D1DB62BB0B75646B,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198402.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198402.nc4,200,-,112996258,112996258,5546,284,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:32+00:00,52.55.197.86,-,0C38DB5DEC56F121,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198403.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198403.nc4,200,-,112849246,112849246,2393,209,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:35+00:00,52.55.197.86,-,57A3C5239CEE70C4,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198404.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198404.nc4,200,-,112963061,112963061,3601,187,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:39+00:00,52.55.197.86,-,43F487654BBF07B8,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198405.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198405.nc4,200,-,112933439,112933439,3587,369,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:44+00:00,52.55.197.86,-,48F38A8157133B9C,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198406.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198406.nc4,200,-,112968165,112968165,5905,318,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:50+00:00,52.55.197.86,-,1ADC8EEE37409AE4,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198407.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198407.nc4,200,-,113083703,113083703,1732,104,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
3eac033a2244c056eb9ea5b85895c219187bb66b8300870125952a31fe3ea98a,cloudydap,2016-12-06T16:22:53+00:00,52.55.197.86,-,BC6F9EA36B7A1069,REST.GET.OBJECT,merra2/MERRA2_100.tavgM_2d_int_Nx.198408.nc4,GET,/merra2/MERRA2_100.tavgM_2d_int_Nx.198408.nc4,200,-,113098641,113098641,1560,106,-,libcurl/7.19.7 NSS/3.21 Basic ECC zlib/1.2.3 libidn/1.18 libssh2/1.4.2,-
